subject_id,block_cnt,trial_cnt,trial_type,word,color,correct_key
53,2,11,match,red,red,114
53,2,12,match,blue,blue,98
53,2,13,mismatch,blue,red,114
53,2,14,match,blue,blue,98
53,2,15,match,green,green,103
53,2,16,mismatch,red,orange,111
54,1,1,mismatch,orange,red,114
54,1,2,mismatch,blue,green,103
54,1,3,match,blue,blue,98
54,1,4,mismatch,red,orange,111
54,1,5,match,green,green,103
54,1,6,mismatch,orange,red,114
54,1,7,match,blue,blue,98
54,1,8,match,orange,orange,111
54,1,9,mismatch,blue,green,103
54,1,10,match,red,red,114
54,1,11,mismatch,green,blue,98
54,1,12,match,green,green,103
54,1,13,match,red,red,114
54,1,14,mismatch,green,blue,98
54,1,15,match,orange,orange,111
54,1,16,mismatch,red,orange,111
54,2,1,mismatch,orange,red,114
54,2,2,match,orange,orange,111
54,2,3,mismatch,green,blue,98
54,2,4,mismatch,green,blue,98
54,2,5,match,orange,orange,111
54,2,6,match,red,red,114
54,2,7,mismatch,red,orange,111
54,2,8,match,blue,blue,98
54,2,9,match,green,green,103
54,2,10,mismatch,red,orange,111
54,2,11,mismatch,orange,red,114
54,2,12,mismatch,blue,green,103
54,2,13,match,red,red,114
54,2,14,mismatch,blue,green,103
54,2,15,match,blue,blue,98
54,2,16,match,green,green,103
55,1,1,match,green,green,103
55,1,2,mismatch,blue,orange,111
55,1,3,mismatch,red,green,103
55,1,4,mismatch,blue,orange,111
55,1,5,match,red,red,114
55,1,6,match,blue,blue,98
55,1,7,mismatch,orange,blue,98
55,1,8,mismatch,green,red,114
55,1,9,match,orange,orange,111
55,1,10,match,blue,blue,98
55,1,11,match,red,red,114
55,1,12,match,green,green,103
55,1,13,mismatch,red,green,103
55,1,14,mismatch,orange,blue,98
55,1,15,match,orange,orange,111
55,1,16,mismatch,green,red,114
55,2,1,match,green,green,103
55,2,2,match,red,red,114
55,2,3,mismatch,blue,orange,111
55,2,4,mismatch,blue,orange,111
55,2,5,match,blue,blue,98
55,2,6,match,green,green,103
55,2,7,match,orange,orange,111
55,2,8,mismatch,red,green,103
55,2,9,mismatch,orange,blue,98
55,2,10,match,blue,blue,98
55,2,11,mismatch,orange,blue,98
55,2,12,match,red,red,114
55,2,13,mismatch,green,red,114
55,2,14,match,orange,orange,111
55,2,15,mismatch,red,green,103
55,2,16,mismatch,green,red,114
56,1,1,mismatch,red,green,103
56,1,2,match,red,red,114
56,1,3,match,orange,orange,111
56,1,4,mismatch,green,blue,98
56,1,5,mismatch,red,green,103
56,1,6,mismatch,orange,red,114
56,1,7,mismatch,green,blue,98
56,1,8,match,red,red,114
56,1,9,mismatch,orange,red,114
56,1,10,match,orange,orange,111
56,1,11,match,green,green,103
56,1,12,mismatch,blue,orange,111
56,1,13,match,blue,blue,98
56,1,14,mismatch,blue,orange,111
56,1,15,match,blue,blue,98
56,1,16,match,green,green,103
56,2,1,match,red,red,114
56,2,2,mismatch,green,blue,98
56,2,3,match,blue,blue,98
56,2,4,match,red,red,114
56,2,5,match,blue,blue,98
56,2,6,mismatch,orange,red,114
56,2,7,mismatch,blue,orange,111
56,2,8,match,orange,orange,111
56,2,9,match,orange,orange,111
56,2,10,mismatch,green,blue,98
56,2,11,match,green,green,103
56,2,12,mismatch,red,green,103
56,2,13,match,green,green,103
56,2,14,mismatch,orange,red,114
56,2,15,mismatch,blue,orange,111
56,2,16,mismatch,red,green,103
57,1,1,match,red,red,114
57,1,2,mismatch,blue,red,114
57,1,3,match,green,green,103
57,1,4,match,blue,blue,98
57,1,5,mismatch,orange,blue,98
57,1,6,mismatch,orange,blue,98
57,1,7,match,blue,blue,98
57,1,8,match,red,red,114
57,1,9,mismatch,green,orange,111
57,1,10,match,orange,orange,111
57,1,11,mismatch,blue,red,114
57,1,12,mismatch,red,green,103
57,1,13,mismatch,red,green,103
57,1,14,mismatch,green,orange,111
57,1,15,match,green,green,103
57,1,16,match,orange,orange,111
57,2,1,match,green,green,103
57,2,2,match,orange,orange,111
57,2,3,mismatch,green,orange,111
57,2,4,match,orange,orange,111
57,2,5,mismatch,green,orange,111
57,2,6,mismatch,red,green,103
57,2,7,match,blue,blue,98
57,2,8,mismatch,orange,blue,98
57,2,9,match,red,red,114
57,2,10,match,green,green,103
57,2,11,mismatch,blue,red,114
57,2,12,mismatch,blue,red,114
57,2,13,match,red,red,114
57,2,14,match,blue,blue,98
57,2,15,mismatch,orange,blue,98
57,2,16,mismatch,red,green,103
58,1,1,match,green,green,103
58,1,2,mismatch,blue,orange,111
58,1,3,match,red,red,114
58,1,4,mismatch,orange,green,103
58,1,5,match,blue,blue,98
58,1,6,mismatch,red,blue,98
58,1,7,match,red,red,114
58,1,8,mismatch,green,red,114
58,1,9,mismatch,red,blue,98
58,1,10,match,orange,orange,111
58,1,11,mismatch,blue,orange,111
58,1,12,mismatch,orange,green,103
58,1,13,match,green,green,103
58,1,14,match,orange,orange,111
58,1,15,mismatch,green,red,114
58,1,16,match,blue,blue,98
58,2,1,match,orange,orange,111
58,2,2,mismatch,orange,green,103
58,2,3,mismatch,green,red,114
58,2,4,match,blue,blue,98
58,2,5,mismatch,blue,orange,111
58,2,6,match,blue,blue,98
58,2,7,match,red,red,114
58,2,8,match,green,green,103
58,2,9,mismatch,orange,green,103
58,2,10,mismatch,red,blue,98
58,2,11,match,orange,orange,111
58,2,12,mismatch,red,blue,98
58,2,13,mismatch,green,red,114
58,2,14,match,red,red,114
58,2,15,mismatch,blue,orange,111
58,2,16,match,green,green,103
59,1,1,mismatch,red,blue,98
59,1,2,match,green,green,103
59,1,3,mismatch,red,blue,98
59,1,4,mismatch,orange,green,103
59,1,5,mismatch,orange,green,103
59,1,6,match,red,red,114
59,1,7,match,green,green,103
59,1,8,mismatch,green,orange,111
59,1,9,match,orange,orange,111
59,1,10,match,blue,blue,98
59,1,11,mismatch,blue,red,114
59,1,12,mismatch,blue,red,114
59,1,13,match,red,red,114
59,1,14,mismatch,green,orange,111
59,1,15,match,blue,blue,98
59,1,16,match,orange,orange,111
59,2,1,mismatch,orange,green,103
59,2,2,mismatch,blue,red,114
59,2,3,match,green,green,103
59,2,4,match,blue,blue,98
59,2,5,mismatch,green,orange,111
59,2,6,mismatch,green,orange,111
59,2,7,match,red,red,114
59,2,8,mismatch,red,blue,98
59,2,9,match,red,red,114
59,2,10,mismatch,blue,red,114
59,2,11,match,blue,blue,98
59,2,12,match,green,green,103
59,2,13,match,orange,orange,111
59,2,14,mismatch,orange,green,103
59,2,15,mismatch,red,blue,98
59,2,16,match,orange,orange,111
60,1,1,mismatch,orange,red,114
60,1,2,mismatch,blue,green,103
60,1,3,match,blue,blue,98
60,1,4,match,red,red,114
60,1,5,mismatch,red,blue,98
60,1,6,match,red,red,114
60,1,7,match,green,green,103
60,1,8,mismatch,red,blue,98
60,1,9,mismatch,green,orange,111
60,1,10,match,orange,orange,111
60,1,11,mismatch,orange,red,114
60,1,12,match,orange,orange,111
60,1,13,mismatch,blue,green,103
60,1,14,match,blue,blue,98
60,1,15,mismatch,green,orange,111
60,1,16,match,green,green,103
60,2,1,match,orange,orange,111
60,2,2,match,blue,blue,98
60,2,3,mismatch,red,blue,98
60,2,4,mismatch,green,orange,111
60,2,5,match,blue,blue,98
60,2,6,match,green,green,103
60,2,7,mismatch,blue,green,103
60,2,8,mismatch,orange,red,114
60,2,9,mismatch,green,orange,111
60,2,10,match,red,red,114
60,2,11,mismatch,red,blue,98
60,2,12,mismatch,orange,red,114
60,2,13,mismatch,blue,green,103
60,2,14,match,orange,orange,111
60,2,15,match,green,green,103
60,2,16,match,red,red,114
61,1,1,mismatch,blue,green,103
61,1,2,match,green,green,103
61,1,3,mismatch,green,red,114
61,1,4,match,red,red,114
61,1,5,match,orange,orange,111
61,1,6,mismatch,red,orange,111
61,1,7,mismatch,orange,blue,98
61,1,8,mismatch,orange,blue,98
61,1,9,mismatch,blue,green,103
61,1,10,match,orange,orange,111
61,1,11,match,red,red,114
61,1,12,mismatch,red,orange,111
61,1,13,match,green,green,103
61,1,14,match,blue,blue,98
61,1,15,match,blue,blue,98
61,1,16,mismatch,green,red,114
61,2,1,match,blue,blue,98
61,2,2,mismatch,green,red,114
61,2,3,mismatch,red,orange,111
61,2,4,mismatch,orange,blue,98
61,2,5,match,blue,blue,98
61,2,6,mismatch,orange,blue,98
61,2,7,match,red,red,114
61,2,8,mismatch,blue,green,103
61,2,9,match,orange,orange,111
61,2,10,match,orange,orange,111
61,2,11,match,red,red,114
61,2,12,match,green,green,103
61,2,13,mismatch,blue,green,103
61,2,14,mismatch,green,red,114
61,2,15,match,green,green,103
61,2,16,mismatch,red,orange,111
62,1,1,mismatch,blue,red,114
62,1,2,match,blue,blue,98
62,1,3,match,red,red,114
62,1,4,match,blue,blue,98
62,1,5,match,orange,orange,111
62,1,6,match,green,green,103
62,1,7,match,red,red,114
62,1,8,mismatch,green,blue,98
62,1,9,mismatch,green,blue,98
62,1,10,match,green,green,103
62,1,11,mismatch,red,orange,111
62,1,12,mismatch,blue,red,114
62,1,13,mismatch,orange,green,103
62,1,14,mismatch,orange,green,103
62,1,15,match,orange,orange,111
62,1,16,mismatch,red,orange,111
62,2,1,match,orange,orange,111
62,2,2,mismatch,blue,red,114
62,2,3,match,red,red,114
62,2,4,match,green,green,103
62,2,5,mismatch,blue,red,114
62,2,6,mismatch,green,blue,98
62,2,7,mismatch,orange,green,103
62,2,8,mismatch,red,orange,111
62,2,9,mismatch,orange,green,103
62,2,10,match,blue,blue,98
62,2,11,mismatch,red,orange,111
62,2,12,match,orange,orange,111
62,2,13,match,red,red,114
62,2,14,match,green,green,103
62,2,15,mismatch,green,blue,98
62,2,16,match,blue,blue,98
63,1,1,mismatch,blue,green,103
63,1,2,match,red,red,114
63,1,3,match,red,red,114
63,1,4,mismatch,blue,green,103
63,1,5,match,orange,orange,111
63,1,6,mismatch,red,orange,111
63,1,7,match,blue,blue,98
63,1,8,mismatch,green,blue,98
63,1,9,mismatch,orange,red,114
63,1,10,mismatch,green,blue,98
63,1,11,match,green,green,103
63,1,12,mismatch,red,orange,111
63,1,13,match,blue,blue,98
63,1,14,mismatch,orange,red,114
63,1,15,match,orange,orange,111
63,1,16,match,green,green,103
63,2,1,mismatch,orange,red,114
63,2,2,mismatch,red,orange,111
63,2,3,match,green,green,103
63,2,4,match,orange,orange,111
63,2,5,match,red,red,114
63,2,6,match,green,green,103
63,2,7,mismatch,green,blue,98
63,2,8,match,blue,blue,98
63,2,9,mismatch,green,blue,98
63,2,10,mismatch,red,orange,111
63,2,11,match,blue,blue,98
63,2,12,mismatch,blue,green,103
63,2,13,mismatch,orange,red,114
63,2,14,mismatch,blue,green,103
63,2,15,match,orange,orange,111
63,2,16,match,red,red,114
64,1,1,match,green,green,103
64,1,2,match,blue,blue,98
64,1,3,match,green,green,103
64,1,4,mismatch,orange,blue,98
64,1,5,match,red,red,114
64,1,6,mismatch,green,red,114
64,1,7,mismatch,blue,orange,111
64,1,8,mismatch,red,green,103
64,1,9,mismatch,orange,blue,98
64,1,10,match,red,red,114
64,1,11,match,blue,blue,98
64,1,12,match,orange,orange,111
64,1,13,match,orange,orange,111
64,1,14,mismatch,blue,orange,111
64,1,15,mismatch,red,green,103
64,1,16,mismatch,green,red,114
64,2,1,mismatch,blue,orange,111
64,2,2,match,green,green,103
64,2,3,match,red,red,114
64,2,4,mismatch,blue,orange,111
64,2,5,match,blue,blue,98
64,2,6,match,orange,orange,111
64,2,7,mismatch,orange,blue,98
64,2,8,match,blue,blue,98
64,2,9,match,red,red,114
64,2,10,mismatch,green,red,114
64,2,11,match,orange,orange,111
64,2,12,mismatch,orange,blue,98
64,2,13,mismatch,green,red,114
64,2,14,mismatch,red,green,103
64,2,15,match,green,green,103
64,2,16,mismatch,red,green,103
65,1,1,mismatch,green,blue,98
65,1,2,match,green,green,103
65,1,3,mismatch,red,green,103
65,1,4,mismatch,orange,red,114
65,1,5,mismatch,orange,red,114
65,1,6,mismatch,blue,orange,111
65,1,7,match,blue,blue,98
65,1,8,match,green,green,103
65,1,9,mismatch,red,green,103
65,1,10,match,red,red,114
65,1,11,match,blue,blue,98
65,1,12,match,orange,orange,111
65,1,13,match,orange,orange,111
65,1,14,mismatch,blue,orange,111
65,1,15,match,red,red,114
65,1,16,mismatch,green,blue,98
65,2,1,match,green,green,103
65,2,2,mismatch,red,green,103
65,2,3,match,orange,orange,111
65,2,4,match,red,red,114
65,2,5,match,blue,blue,98
65,2,6,mismatch,blue,orange,111
65,2,7,mismatch,orange,red,114
65,2,8,match,orange,orange,111
65,2,9,mismatch,green,blue,98
65,2,10,match,red,red,114
65,2,11,mismatch,orange,red,114
65,2,12,mismatch,red,green,103
65,2,13,match,green,green,103
65,2,14,match,blue,blue,98
65,2,15,mismatch,green,blue,98
65,2,16,mismatch,blue,orange,111
66,1,1,match,blue,blue,98
66,1,2,match,red,red,114
66,1,3,mismatch,blue,red,114
66,1,4,match,green,green,103
66,1,5,match,orange,orange,111
66,1,6,mismatch,blue,red,114
66,1,7,match,blue,blue,98
66,1,8,match,green,green,103
66,1,9,mismatch,red,green,103
66,1,10,match,orange,orange,111
66,1,11,mismatch,green,orange,111
66,1,12,mismatch,red,green,103
66,1,13,mismatch,orange,blue,98
66,1,14,mismatch,orange,blue,98
66,1,15,match,red,red,114
66,1,16,mismatch,green,orange,111
66,2,1,mismatch,blue,red,114
66,2,2,match,red,red,114
66,2,3,match,red,red,114
66,2,4,mismatch,orange,blue,98
66,2,5,match,green,green,103
66,2,6,mismatch,red,green,103
66,2,7,match,blue,blue,98
66,2,8,mismatch,orange,blue,98
66,2,9,mismatch,red,green,103
66,2,10,match,orange,orange,111
66,2,11,mismatch,blue,red,114
66,2,12,match,orange,orange,111
66,2,13,mismatch,green,orange,111
66,2,14,mismatch,green,orange,111
66,2,15,match,blue,blue,98
66,2,16,match,green,green,103
67,1,1,match,blue,blue,98
67,1,2,match,red,red,114
67,1,3,match,green,green,103
67,1,4,match,orange,orange,111
67,1,5,mismatch,orange,green,103
67,1,6,mismatch,green,red,114
67,1,7,mismatch,blue,orange,111
67,1,8,mismatch,orange,green,103
67,1,9,match,red,red,114
67,1,10,mismatch,red,blue,98
67,1,11,match,green,green,103
67,1,12,match,blue,blue,98
67,1,13,mismatch,green,red,114
67,1,14,match,orange,orange,111
67,1,15,mismatch,red,blue,98
67,1,16,mismatch,blue,orange,111
67,2,1,match,blue,blue,98
67,2,2,mismatch,red,blue,98
67,2,3,mismatch,green,red,114
67,2,4,match,red,red,114
67,2,5,mismatch,orange,green,103
67,2,6,match,orange,orange,111
67,2,7,mismatch,red,blue,98
67,2,8,mismatch,green,red,114
67,2,9,mismatch,orange,green,103
67,2,10,mismatch,blue,orange,111
67,2,11,match,orange,orange,111
67,2,12,match,blue,blue,98
67,2,13,mismatch,blue,orange,111
67,2,14,match,green,green,103
67,2,15,match,green,green,103
67,2,16,match,red,red,114
68,1,1,mismatch,green,orange,111
68,1,2,mismatch,red,blue,98
68,1,3,match,red,red,114
68,1,4,match,green,green,103
68,1,5,match,blue,blue,98
68,1,6,match,orange,orange,111
68,1,7,mismatch,red,blue,98
68,1,8,mismatch,blue,red,114
68,1,9,mismatch,green,orange,111
68,1,10,mismatch,orange,green,103
68,1,11,match,red,red,114
68,1,12,match,orange,orange,111
68,1,13,match,green,green,103
68,1,14,mismatch,orange,green,103
68,1,15,match,blue,blue,98
68,1,16,mismatch,blue,red,114
68,2,1,match,orange,orange,111
68,2,2,mismatch,blue,red,114
68,2,3,mismatch,blue,red,114
68,2,4,mismatch,orange,green,103
68,2,5,mismatch,green,orange,111
68,2,6,mismatch,red,blue,98
68,2,7,match,red,red,114
68,2,8,match,green,green,103
68,2,9,mismatch,green,orange,111
68,2,10,match,blue,blue,98
68,2,11,mismatch,orange,green,103
68,2,12,match,green,green,103
68,2,13,match,red,red,114
68,2,14,match,orange,orange,111
68,2,15,mismatch,red,blue,98
68,2,16,match,blue,blue,98
69,1,1,mismatch,orange,red,114
69,1,2,match,blue,blue,98
69,1,3,mismatch,red,blue,98
69,1,4,match,orange,orange,111
69,1,5,match,blue,blue,98
69,1,6,match,red,red,114
69,1,7,mismatch,blue,green,103
69,1,8,mismatch,red,blue,98
69,1,9,match,green,green,103
69,1,10,match,red,red,114
69,1,11,mismatch,orange,red,114
69,1,12,match,orange,orange,111
69,1,13,match,green,green,103
69,1,14,mismatch,blue,green,103
69,1,15,mismatch,green,orange,111
69,1,16,mismatch,green,orange,111
69,2,1,mismatch,orange,red,114
69,2,2,mismatch,green,orange,111
69,2,3,mismatch,red,blue,98
69,2,4,match,red,red,114
69,2,5,match,blue,blue,98
69,2,6,mismatch,red,blue,98
69,2,7,mismatch,blue,green,103
69,2,8,match,red,red,114
69,2,9,mismatch,blue,green,103
69,2,10,mismatch,green,orange,111
69,2,11,match,orange,orange,111
69,2,12,match,green,green,103
69,2,13,match,blue,blue,98
69,2,14,match,orange,orange,111
69,2,15,match,green,green,103
69,2,16,mismatch,orange,red,114
70,1,1,match,red,red,114
70,1,2,match,green,green,103
70,1,3,mismatch,green,red,114
70,1,4,match,red,red,114
70,1,5,mismatch,green,red,114
70,1,6,mismatch,red,orange,111
70,1,7,mismatch,orange,blue,98
70,1,8,match,orange,orange,111
70,1,9,match,blue,blue,98
70,1,10,match,blue,blue,98
70,1,11,mismatch,blue,green,103
70,1,12,match,orange,orange,111
70,1,13,mismatch,orange,blue,98
70,1,14,mismatch,red,orange,111
70,1,15,mismatch,blue,green,103
70,1,16,match,green,green,103
70,2,1,mismatch,green,red,114
70,2,2,mismatch,green,red,114
70,2,3,match,green,green,103
70,2,4,mismatch,orange,blue,98
70,2,5,match,orange,orange,111
70,2,6,mismatch,red,orange,111
70,2,7,match,blue,blue,98
70,2,8,mismatch,blue,green,103
70,2,9,match,red,red,114
70,2,10,mismatch,orange,blue,98
70,2,11,match,red,red,114
70,2,12,match,blue,blue,98
70,2,13,match,green,green,103
70,2,14,mismatch,blue,green,103
70,2,15,mismatch,red,orange,111
70,2,16,match,orange,orange,111
71,1,1,match,red,red,114
71,1,2,mismatch,blue,red,114
71,1,3,match,red,red,114
71,1,4,match,blue,blue,98
71,1,5,mismatch,red,orange,111
71,1,6,mismatch,red,orange,111
71,1,7,match,blue,blue,98
71,1,8,match,green,green,103
71,1,9,mismatch,orange,green,103
71,1,10,mismatch,green,blue,98
71,1,11,mismatch,orange,green,103
71,1,12,match,green,green,103
71,1,13,match,orange,orange,111
71,1,14,mismatch,blue,red,114
71,1,15,mismatch,green,blue,98
71,1,16,match,orange,orange,111
71,2,1,mismatch,blue,red,114
71,2,2,mismatch,orange,green,103
71,2,3,match,orange,orange,111
71,2,4,mismatch,blue,red,114
71,2,5,match,green,green,103
71,2,6,match,orange,orange,111
71,2,7,mismatch,orange,green,103
71,2,8,mismatch,red,orange,111
71,2,9,match,green,green,103
71,2,10,mismatch,green,blue,98
71,2,11,match,blue,blue,98
71,2,12,mismatch,green,blue,98
71,2,13,mismatch,red,orange,111
71,2,14,match,red,red,114
71,2,15,match,red,red,114
71,2,16,match,blue,blue,98
72,1,1,mismatch,orange,red,114
72,1,2,match,blue,blue,98
72,1,3,match,orange,orange,111
72,1,4,mismatch,orange,red,114
72,1,5,match,orange,orange,111
72,1,6,match,red,red,114
72,1,7,mismatch,green,blue,98
72,1,8,match,green,green,103
72,1,9,match,red,red,114
72,1,10,mismatch,green,blue,98
72,1,11,mismatch,red,orange,111
72,1,12,mismatch,red,orange,111
72,1,13,mismatch,blue,green,103
72,1,14,mismatch,blue,green,103
72,1,15,match,blue,blue,98
72,1,16,match,green,green,103
72,2,1,mismatch,green,blue,98
72,2,2,match,orange,orange,111
72,2,3,mismatch,blue,green,103
72,2,4,match,green,green,103
72,2,5,match,orange,orange,111
72,2,6,mismatch,green,blue,98
72,2,7,match,blue,blue,98
72,2,8,match,green,green,103
72,2,9,mismatch,red,orange,111
72,2,10,mismatch,orange,red,114
72,2,11,match,blue,blue,98
72,2,12,mismatch,blue,green,103
72,2,13,match,red,red,114
72,2,14,match,red,red,114
72,2,15,mismatch,red,orange,111
72,2,16,mismatch,orange,red,114
73,1,1,mismatch,blue,orange,111
73,1,2,mismatch,blue,orange,111
73,1,3,match,red,red,114
73,1,4,match,red,red,114
73,1,5,match,orange,orange,111
73,1,6,match,orange,orange,111
73,1,7,match,blue,blue,98
73,1,8,mismatch,red,green,103
73,1,9,match,blue,blue,98
73,1,10,mismatch,green,red,114
73,1,11,match,green,green,103
73,1,12,mismatch,orange,blue,98
73,1,13,mismatch,red,green,103
73,1,14,mismatch,orange,blue,98
73,1,15,match,green,green,103
73,1,16,mismatch,green,red,114
73,2,1,mismatch,orange,blue,98
73,2,2,match,blue,blue,98
73,2,3,match,orange,orange,111
73,2,4,mismatch,red,green,103
73,2,5,match,green,green,103
73,2,6,mismatch,green,red,114
73,2,7,match,green,green,103
73,2,8,mismatch,green,red,114
73,2,9,match,blue,blue,98
73,2,10,mismatch,red,green,103
73,2,11,match,red,red,114
73,2,12,match,orange,orange,111
73,2,13,match,red,red,114
73,2,14,mismatch,blue,orange,111
73,2,15,mismatch,orange,blue,98
73,2,16,mismatch,blue,orange,111
74,1,1,mismatch,green,blue,98
74,1,2,mismatch,orange,red,114
74,1,3,match,green,green,103
74,1,4,mismatch,green,blue,98
74,1,5,match,red,red,114
74,1,6,mismatch,red,green,103
74,1,7,match,red,red,114
74,1,8,match,green,green,103
74,1,9,mismatch,red,green,103
74,1,10,match,blue,blue,98
74,1,11,match,orange,orange,111
74,1,12,mismatch,blue,orange,111
74,1,13,match,orange,orange,111
74,1,14,mismatch,orange,red,114
74,1,15,mismatch,blue,orange,111
74,1,16,match,blue,blue,98
74,2,1,mismatch,orange,red,114
74,2,2,mismatch,orange,red,114
74,2,3,match,red,red,114
74,2,4,mismatch,red,green,103
74,2,5,mismatch,blue,orange,111
74,2,6,mismatch,blue,orange,111
74,2,7,match,blue,blue,98
74,2,8,match,orange,orange,111
74,2,9,match,green,green,103
74,2,10,match,blue,blue,98
74,2,11,mismatch,green,blue,98
74,2,12,match,orange,orange,111
74,2,13,match,green,green,103
74,2,14,match,red,red,114
74,2,15,mismatch,green,blue,98
74,2,16,mismatch,red,green,103
75,1,1,match,green,green,103
75,1,2,match,green,green,103
75,1,3,match,orange,orange,111
75,1,4,match,blue,blue,98
75,1,5,match,blue,blue,98
75,1,6,mismatch,blue,red,114
75,1,7,mismatch,red,green,103
75,1,8,mismatch,orange,blue,98
75,1,9,mismatch,green,orange,111
75,1,10,match,red,red,114
75,1,11,mismatch,red,green,103
75,1,12,mismatch,green,orange,111
75,1,13,mismatch,blue,red,114
75,1,14,mismatch,orange,blue,98
75,1,15,match,red,red,114
75,1,16,match,orange,orange,111
75,2,1,match,orange,orange,111
75,2,2,mismatch,blue,red,114
75,2,3,mismatch,orange,blue,98
75,2,4,match,blue,blue,98
75,2,5,mismatch,orange,blue,98
75,2,6,match,red,red,114
75,2,7,match,orange,orange,111
75,2,8,mismatch,red,green,103
75,2,9,mismatch,red,green,103
75,2,10,match,green,green,103
75,2,11,mismatch,blue,red,114
75,2,12,match,green,green,103
75,2,13,mismatch,green,orange,111
75,2,14,match,red,red,114
75,2,15,mismatch,green,orange,111
75,2,16,match,blue,blue,98
76,1,1,mismatch,green,red,114
76,1,2,mismatch,red,blue,98
76,1,3,match,orange,orange,111
76,1,4,match,orange,orange,111
76,1,5,match,red,red,114
76,1,6,match,blue,blue,98
76,1,7,match,red,red,114
76,1,8,mismatch,orange,green,103
76,1,9,match,blue,blue,98
76,1,10,mismatch,green,red,114
76,1,11,mismatch,blue,orange,111
76,1,12,mismatch,orange,green,103
76,1,13,match,green,green,103
76,1,14,match,green,green,103
76,1,15,mismatch,blue,orange,111
76,1,16,mismatch,red,blue,98
76,2,1,match,blue,blue,98
76,2,2,mismatch,green,red,114
76,2,3,mismatch,blue,orange,111
76,2,4,match,red,red,114
76,2,5,mismatch,red,blue,98
76,2,6,match,red,red,114
76,2,7,mismatch,orange,green,103
76,2,8,match,green,green,103
76,2,9,match,green,green,103
76,2,10,match,orange,orange,111
76,2,11,match,blue,blue,98
76,2,12,mismatch,blue,orange,111
76,2,13,match,orange,orange,111
76,2,14,mismatch,orange,green,103
76,2,15,mismatch,red,blue,98
76,2,16,mismatch,green,red,114
77,1,1,match,red,red,114
77,1,2,match,green,green,103
77,1,3,mismatch,red,blue,98
77,1,4,match,blue,blue,98
77,1,5,match,blue,blue,98
77,1,6,mismatch,orange,green,103
77,1,7,mismatch,red,blue,98
77,1,8,match,red,red,114
77,1,9,mismatch,blue,red,114
77,1,10,match,orange,orange,111
77,1,11,match,green,green,103
77,1,12,mismatch,blue,red,114
77,1,13,mismatch,orange,green,103
77,1,14,mismatch,green,orange,111
77,1,15,mismatch,green,orange,111
77,1,16,match,orange,orange,111
77,2,1,mismatch,orange,green,103
77,2,2,mismatch,red,blue,98
77,2,3,match,blue,blue,98
77,2,4,mismatch,green,orange,111
77,2,5,match,blue,blue,98
77,2,6,mismatch,red,blue,98
77,2,7,match,green,green,103
77,2,8,match,green,green,103
77,2,9,mismatch,green,orange,111
77,2,10,match,red,red,114
77,2,11,mismatch,blue,red,114
77,2,12,match,orange,orange,111
77,2,13,match,orange,orange,111
77,2,14,mismatch,blue,red,114
77,2,15,match,red,red,114
77,2,16,mismatch,orange,green,103
78,1,1,mismatch,orange,red,114
78,1,2,mismatch,red,blue,98
78,1,3,match,orange,orange,111
78,1,4,mismatch,orange,red,114
78,1,5,mismatch,blue,green,103
78,1,6,mismatch,red,blue,98
78,1,7,mismatch,green,orange,111
78,1,8,mismatch,blue,green,103
78,1,9,mismatch,green,orange,111
78,1,10,match,blue,blue,98
78,1,11,match,green,green,103
78,1,12,match,green,green,103
78,1,13,match,red,red,114
78,1,14,match,blue,blue,98
78,1,15,match,red,red,114
78,1,16,match,orange,orange,111
78,2,1,match,blue,blue,98
78,2,2,mismatch,orange,red,114
78,2,3,match,red,red,114
78,2,4,mismatch,red,blue,98
78,2,5,match,green,green,103
78,2,6,mismatch,blue,green,103
78,2,7,mismatch,red,blue,98
78,2,8,match,green,green,103
78,2,9,mismatch,green,orange,111
78,2,10,mismatch,blue,green,103
78,2,11,mismatch,green,orange,111
78,2,12,match,red,red,114
78,2,13,match,blue,blue,98
78,2,14,mismatch,orange,red,114
78,2,15,match,orange,orange,111
78,2,16,match,orange,orange,111
79,1,1,match,blue,blue,98
79,1,2,mismatch,orange,blue,98
79,1,3,match,orange,orange,111
79,1,4,match,red,red,114
79,1,5,mismatch,green,red,114
79,1,6,mismatch,red,orange,111
79,1,7,match,blue,blue,98
79,1,8,mismatch,blue,green,103
79,1,9,match,green,green,103
79,1,10,match,green,green,103
79,1,11,mismatch,red,orange,111
79,1,12,match,orange,orange,111
79,1,13,mismatch,blue,green,103
79,1,14,match,red,red,114
79,1,15,mismatch,orange,blue,98
79,1,16,mismatch,green,red,114
79,2,1,match,blue,blue,98
79,2,2,match,red,red,114
79,2,3,mismatch,blue,green,103
79,2,4,mismatch,blue,green,103
79,2,5,mismatch,green,red,114
79,2,6,match,green,green,103
79,2,7,match,green,green,103
79,2,8,mismatch,red,orange,111
79,2,9,mismatch,green,red,114
79,2,10,match,orange,orange,111
79,2,11,mismatch,orange,blue,98
79,2,12,mismatch,red,orange,111
79,2,13,mismatch,orange,blue,98
79,2,14,match,orange,orange,111
79,2,15,match,blue,blue,98
79,2,16,match,red,red,114
80,1,1,mismatch,green,blue,98
80,1,2,match,blue,blue,98
80,1,3,mismatch,red,orange,111
80,1,4,match,green,green,103
80,1,5,mismatch,orange,green,103
80,1,6,match,green,green,103
80,1,7,mismatch,blue,red,114
80,1,8,match,blue,blue,98
